id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
513302.0,fr,Minuscule 2 - Les mandibules du bout du monde,16.166,2018-09-09,7.1,133.0,"['Animation', 'Adventure', 'Family', 'Comedy']","When the first snow falls in the valley, it is urgent to prepare its reserves for the winter. Alas, during the operation, a small ladybug is trapped in a box - to the Caribbean. One solution: reform the shock team.",0.0,92.0,The Journey Continues.
9833.0,en,The Phantom of the Opera,14.201,2004-12-08,7.3,1256.0,"['Thriller', 'Drama', 'Romance']","Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",154648887.0,143.0,The classic musical comes to the big screen for the first time.
393345.0,en,Cult of Chucky,149.692,2017-10-23,5.8,800.0,"['Horror', 'Thriller']","Confined to an asylum for the criminally insane, Nica Pierce is convinced that she, not Chucky, murdered her entire family. But when the psychiatrist introduces a new therapeutic ""Good Guy"" doll with a familiar face, a string of new, grisly deaths leads Nica to wonder if she isn't crazy after all.",2200000.0,91.0,You may feel a little prick
644682.0,en,Sleeping With My Student,11.037,2019-10-18,5.4,12.0,"['Thriller', 'TV Movie']",New school headmaster and single mother Kathy discovers her vacation fling with charming 18-year-old Ian was no accident when he transfers to her school targeting Kathy and her teenage daughter Bree in a deadly scheme. Ian wants revenge as he believes Kathy is responsible for splitting up his family ultimately leading to his father's death. Kathy will need to uncover Ian's motives quickly if she hopes to protect herself and Bree from his dangerous threats.,0.0,87.0,An eye for an eye.
411143.0,en,Tau,14.928,2018-06-29,6.2,965.0,"['Science Fiction', 'Thriller']","Held captive in a futuristic smart house, a woman hopes to escape by befriending the A.I. program that controls the house.",0.0,97.0,No bars. No guards. No escape.
1669.0,en,The Hunt for Red October,24.437,1990-03-02,7.4,2429.0,"['Action', 'Adventure', 'Thriller']","Based on Tom Clancy's bestseller, directed by John McTiernan (Die Hard) and starring Sean Connery and Alec Baldwin, The Hunt For Red October seethes with high-tech excitement and sweats with the tension of men who hold Doomsday in their hands. A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. A lone CIA analyst has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find him, too. The hunt is on!",200512643.0,135.0,Invisible. Silent. Stolen.
9671.0,en,Crocodile Dundee,21.866,1986-09-26,6.4,1388.0,"['Adventure', 'Comedy']","When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",328203506.0,97.0,There's a little of him in all of us.
787723.0,en,13 Minutes,26.764,2021-10-29,6.1,10.0,"['Drama', 'Thriller']","As a new day begins in the small American town of Minninnewah, the residents start their day as ordinary as the next. Mother Nature, however, has other plans for them. Inhabitants have just 13 minutes to seek shelter before the largest tornado on record ravages the town, leaving them struggling to protect their loved ones and fighting for their lives. Left to deal with the aftermath, four families must overcome their differences and find strength in each other in order to survive.",0.0,109.0,Every second counts.
213681.0,en,Masterminds,21.059,2016-09-29,5.7,1439.0,"['Action', 'Comedy', 'Crime']",A night guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history.,29200000.0,94.0,What Would You Do With $17 Million?
2907.0,en,The Addams Family,56.89,1991-11-22,7.0,3408.0,"['Family', 'Comedy', 'Fantasy', 'Horror']","When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",191502426.0,102.0,Weird Is Relative
168259.0,en,Furious 7,93.407,2015-04-01,7.3,8750.0,"['Action', 'Thriller', 'Crime', 'Adventure']",Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,1515047671.0,137.0,Vengeance Hits Home
